,CountryCode,Year,tmpf,dwpf,mslp,sknt,feel,relh,ice_accretion_6hr,p01i,Country,Total Grains/Cereals-Area Harvested-1000 Ha,Total Grains/Cereals-Yield-MT / Ha,Total Grains/Cereals-Production Quantity-1000 MT,"Economic Data-Gross Domestic Product, constant prices-Percent change",Economic Data-GDP (constant 2005 US$)-Million,Economic Data-Imports of goods and services (constant 2005 US$)-Million,Economic Data-Exports of goods and services (constant 2005 US$)-Million,Economic Data-WB GDP (constant 2005 US$) / FAO population-$/Person,Total Grains/Cereals-Import Quantity-1000 MT,Total Grains/Cereals-Import Value-Million US$,Total Grains/Cereals-Import Unit Value-US$ / MT,Total Grains/Cereals-Export Quantity-1000 MT,Total Grains/Cereals-Stock Variation-1000 MT,Total Grains/Cereals-Feed + Seed-1000 MT,Total Grains/Cereals-Waste + Processed + OtherUtilization-1000 MT,Total Grains/Cereals-Food Availability-1000 MT,Total Grains/Cereals-Food Availability per capita-kg/cap/yr,Population-Total Population - Both Sexes-Million,Root Crops (R&T)-FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT-Conversion Rate,Root Crops (R&T)-Area Harvested-1000 Ha,Root Crops (R&T)-Yield-MT / Ha,Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Import Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Export Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Feed + Seed-Grain Equiv. 1000 MT,Root Crops (R&T)-Waste + Processed + OtherUtilization - Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Food Supply-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Area Harvested-1000 Ha,Other-Food Supply-Grain Equiv. 1000 MT / yr,Other-Food Supply-Grain Equiv. kg/cap/yr,Food Aid-Cereal Food Aid-Grain Equiv. 1000 MT,Food Aid-Total-Grain Equiv. 1000 MT,Food Aid-Non-Cereal Food Aid-Grain Equiv. 1000 MT
1262,PH,1990,81.53627851490312,73.82624642817858,1009.4758935721137,5.743717688406513,86.43063963293993,78.50668596081185,,,Philippines,7138.449,1.58542591,11317.482,3.037,62099.60247,20796.76184,18706.063,1007.636056,1817.1,461.456,253.9519014,10.0,-771.0,3083.3,665.1,8605.182,139.6287787,61.629,0.305259726,392.559,2.095840111,822.7408981,33.67625299,10.3666203,0.0,42.01075929,67.86992121,736.1692397,11.94517581,12140.2229,151.5739545,13990.99915,7531.008,4061.841982,262.0993987,58.98457669,185.5910094,126.6064327
1263,PH,1991,81.76126211335504,73.39078065016513,1009.7123179211422,6.2998481036455525,86.55295315508012,76.88183208668502,,,Philippines,7014.581,1.515029907,10627.3,-0.578,61740.45895,20564.25981,19878.06291,977.7259244,1769.2,213.392,120.6149672,200.0,697.0,3324.6,796.4,8772.5,138.9218807,63.147,0.306666667,394.656,2.129533535,840.4331867,9.13836,49.07586667,0.0,41.95936,49.20957333,709.32644,11.23293965,11467.73319,150.1548203,13246.07155,7409.237,4240.95252,261.0391078,90.60413766,186.9335613,96.32942367
1264,PH,1992,81.83490172337885,73.35392601578808,1010.0459184652249,5.998904762217923,86.73988010808905,76.5913943445975,,,Philippines,6719.185,1.613365311,10840.5,0.338,61948.89661,22351.79785,20729.4586,958.0862156,2219.8,288.313,129.8824218,0.0,179.0,2900.5,906.8,9432.0,145.8729643,64.659,0.301468551,391.981,2.098018259,822.3832951,43.02046661,87.84431809,0.0,40.15175218,35.58233306,701.8266245,10.85427589,11662.8833,156.7272402,13925.70376,7111.166,4343.597052,267.6854811,51.45509865,196.4864085,145.0313099
1265,PH,1993,81.55968311296095,74.54848490931614,1009.9627710683294,5.058589466748351,86.89169671513048,80.1195028630875,,,Philippines,6431.78,1.754879676,11287.0,2.116,63259.92556,24922.9195,22019.0878,955.9634533,2322.7,342.801,147.5872907,0.0,491.0,3350.0,1185.0,9565.7,144.5537522,66.174,0.296452099,401.52,2.044764918,821.0140098,8.732293039,138.4197107,0.0,40.38976054,36.09067148,614.8461009,9.291354624,12108.01401,153.8451069,14439.4463,6833.3,4355.050967,263.8033447,46.02345723,168.3527229,122.3292657
1266,PH,1994,81.38356452688004,74.48081375784349,1009.8928439809415,5.02926008186611,86.34382524679908,80.44703608425822,,,Philippines,6657.455,1.639605525,10915.6,4.388,66035.53282,28537.32544,26376.8668,975.3708524,2597.8,384.498,148.0090846,0.0,299.1,3250.6,1308.2,9253.7,136.680797,67.703,0.305609195,402.114,2.150598343,864.7857019,10.26663531,136.3545715,0.0,41.36817752,38.43096754,658.8977038,9.732178837,11780.3857,146.4129758,14388.45234,7059.569,4630.142363,261.8085242,51.95558125,160.1108727,108.1552914
1267,PH,1995,81.24319039652188,74.41507427505957,1010.0684867713218,5.012443243069323,86.20396147285366,80.6852543464192,,,Philippines,6451.137,1.779174741,11477.7,4.679,69125.13215,33107.7791,29551.65571,998.1247874,3405.0,542.593,159.3518355,0.0,-644.1,3300.3,1071.3,9867.0,142.4734676,69.255,0.299193013,404.376,2.047471035,827.9481471,24.35909831,12.01379623,0.0,40.02505389,36.69751896,763.5701882,11.02548824,12305.64815,153.4989559,15735.00725,6855.513,4691.213552,264.2499894,25.89682207,65.46550957,39.5686875
1268,PH,1996,81.36306771154351,74.51795519954003,1009.5980913384624,5.441914645832377,86.56526953505522,80.77085452530726,,,Philippines,6686.959,1.744350459,11664.4,5.846,73166.09992,38649.42519,34103.99528,1032.967202,3316.0,858.894,259.0150784,0.0,-105.0,3412.9,1358.6,10103.9,142.6479931,70.831,0.295146307,407.273,2.011379692,819.1806414,45.464042,0.849431072,-6.493218756,40.10120409,46.48377249,777.2102462,10.9727414,12483.58064,153.6207345,15845.04468,7094.232,4856.66729,268.7583653,33.59666875,34.60023125,1.0035625
1269,PH,1997,81.58595140692552,73.964184014487,1011.2609531898273,5.552861630685418,86.57811400504642,78.74929079302017,,,Philippines,6568.145,1.654789899,10868.9,5.185,76960.02726,43863.37401,39952.91878,1062.587533,4538.7,699.046,154.0189922,0.0,-4.1,3451.2,1580.0,10371.9,143.2048822,72.427,0.292541461,409.717,2.000837734,819.777234,106.2554467,0.842811949,2.413467052,39.38825035,41.24161752,844.5601764,11.66084715,11688.67723,154.8657293,16333.63268,6977.862,5033.679112,267.1808801,13.2291625,13.2291625,0.0
1270,PH,1998,82.87705168507757,75.5568961929533,1010.7063501972631,4.786404479620084,89.67739298865757,79.6683421812033,,,Philippines,5524.25,1.909125474,10546.4864,-0.577,76516.18171,37416.2913,31549.29306,1033.429879,3259.6,1027.94,315.3577126,97.0,-580.9,2638.0,74.0,10416.1864,140.6813306,74.041,0.299613308,380.099,1.980480707,752.7787361,47.4251913,1.392902269,4.119682986,48.62349473,35.56769502,714.6196855,9.651675228,11299.26514,150.3330058,14606.29033,5904.349,4996.061467,260.1624343,12.81009428,97.82884428,85.01875
1271,PH,1999,81.48662254824076,74.65546468617887,1009.3006299514559,4.734611217773398,86.52378837802995,80.63673179632711,,11.06,Philippines,6642.152,1.869039372,12414.4436,3.082,78874.35439,38051.99102,34756.92241,1042.34643,4198.6,687.296,163.6964703,208.0,702.4,4109.0,1904.0,11094.4436,146.6161438,75.67,0.295607235,387.931,2.019140118,783.287045,39.3536,1.143408786,0.0,50.02040972,39.63383566,731.8428134,9.671505398,13197.73064,156.2876492,17435.68424,7030.083,5293.961188,271.468037,67.419875,176.2074063,108.7875313
1272,PH,2000,81.79217510185765,73.87335301171338,1009.1142216261854,4.938453101347135,86.63625449965524,77.95715150741938,,0.0,Philippines,6548.528,1.940271463,12705.922,4.411,82353.66978,42540.09456,39526.75729,1065.239552,4251.9,601.018,141.352807,0.0,-276.2,4167.4,1234.777,11279.445,145.8989135,77.31,0.290319012,369.429,1.981087036,731.8710028,51.60652687,1.519820026,0.0,46.82276342,41.10684949,694.0270486,8.977196335,13437.793,154.8761098,17741.29953,6917.957,5460.344712,270.5589136,170.7453625,246.0078625,75.2625
1273,PH,2001,81.93674191552354,74.11705037774398,1009.1870056349271,5.542114227731389,87.08984338085254,78.24353857125195,,0.00015737663812621081,Philippines,6552.134,1.995690747,13076.0332,2.894,84736.97873,43055.15002,36733.83363,1073.108996,4606.4,597.568,129.7255992,0.0,219.8,4308.0,2069.75,11524.4832,145.9460412,78.964,0.293244275,364.51,1.93153699,704.0645484,77.8824537,1.220482672,0.0,45.35140008,58.59049935,676.7840335,8.570792177,13780.09775,154.5168334,18464.3802,6916.644,5530.54091,265.3968466,152.251825,233.002925,80.7511
1274,PH,2002,81.91967779835932,73.92566098392206,1010.2468387143075,5.688747308780781,87.0521149909711,77.96944407280911,,0.0,Philippines,6441.877,1.988806865,12811.6492,3.646,87826.40266,47386.88658,38446.46217,1089.252172,4318.0,754.603,174.7575266,0.0,-511.1,4109.0,1043.91,11350.0182,140.7666898,80.63,0.288849082,363.163,1.898148156,689.3371787,78.75643529,1.587225705,0.0,44.51791155,70.32175325,651.6669257,8.08218933,13500.98638,148.8488791,17897.74281,6805.04,5672.876569,259.4403138,196.822575,314.340315,117.51774
1275,PH,2003,81.3639004635705,72.77011515098751,1010.3180809189963,6.09771820429058,85.83559672066554,76.77359713465117,,0.0,Philippines,6416.354,2.164197674,13886.2584,4.97,92191.69432,48633.94289,40180.66869,1120.272369,4132.1,669.595,162.0471431,0.0,118.7,3977.0,1825.092,11950.1574,145.2129852,82.294,0.289473684,364.628,1.889347932,688.9091579,72.73721053,2.017052632,0.0,44.51138421,52.27663158,662.8420526,8.054561118,14575.16756,153.2675463,18780.00477,6780.982,5795.577192,264.1612015,89.74375,94.24375,4.5
1276,PH,2004,82.25581792916442,74.29915170763344,1009.910138479046,5.002314294712604,87.96582605898885,78.03638657181011,,0.0,Philippines,6653.886,2.239637078,14902.2898,6.698,98366.35882,51646.35721,45307.70701,1171.907012,4470.2,685.643,153.3808331,0.0,-90.8,4031.583,1990.538,12660.5028,150.8333965,83.937,0.283320191,358.919,1.896465802,680.6776092,104.649979,0.983121063,0.0,43.99254268,75.50114778,664.85021,7.920824071,15582.96741,158.7542205,20157.81739,7012.805,5843.689335,267.9140657,21.74375,35.6784625,13.9347125
1277,PH,2005,81.91392312142659,74.52102231843129,1010.3558636176298,5.39282611658527,87.78652069116862,79.56676653191562,,0.010930541978929072,Philippines,6512.315,2.325863568,15146.7562,4.778,103065.9724,53327.94653,47551.53201,1204.801772,4727.951,966.823,204.4909095,0.0,-721.9,4451.983,1619.224,13125.5212,153.4323195,85.546,0.281901066,358.179,1.950127572,698.4947437,96.55618939,0.873329503,0.0,45.22710765,81.79105725,667.1586212,7.798828948,15845.25094,161.2311484,20669.75813,6870.494,5965.69452,268.0589587,122.5228208,125.4033701,2.880549329
1278,PH,2006,82.13682008372729,74.56334644843457,1010.009933700564,5.039741070323269,87.92045305399553,79.10556430852675,,0.0,Philippines,6730.683,2.413058823,16241.534,5.243,108469.6729,55180.91845,53541.88297,1245.117693,4827.497,1137.8,235.6914981,0.0,481.0,4888.302,2614.8477,13365.8203,153.425551,87.116,0.285695613,356.511,2.044720113,728.9652124,115.2624665,0.984507082,0.0,47.7891051,94.86208558,700.5922097,8.042061271,16970.49921,161.4676123,21913.25868,7087.194,6295.461852,269.0238132,7.398086953,24.38244846,16.98436151
1279,PH,2007,82.21908043836699,74.22933875921898,1009.6809302347052,5.277178271475368,87.94671378088118,78.02658610393532,,0.0,Philippines,6921.286,2.54698309,17628.3984,6.617,115646.7516,56131.35395,57154.7479,1304.48774,4602.655,1183.77,257.1928593,1.1,-676.1,5169.27,2223.2858,14021.3006,158.1593471,88.653,0.281842818,363.21,2.112865134,767.4137453,120.4198808,1.332271003,0.0,49.02599458,99.48290515,737.9924553,8.32450628,18395.81215,166.4838534,23118.88703,7284.496,6610.573115,278.9751698,94.4260659,117.1477178,22.72165191
1280,PH,2008,81.95709035783997,74.69209674842985,1009.6893885257914,5.115689802202744,87.6784728783304,79.66933156296167,,0.0,Philippines,7121.081,2.542576752,18105.895,4.153,120449.2804,57029.65235,55625.53279,1335.757714,5079.921,2742.6,539.8902857,0.2,-761.1,6170.039,1788.7754,14465.7016,160.4216517,90.173,0.281961741,364.496,2.159990651,787.3079525,147.0018814,1.413756168,0.0,50.22429408,114.4787224,768.1932021,8.519104412,18893.20295,168.9407561,24120.12583,7485.577,6816.805916,282.5476931,14.6101185,16.12959323,1.519474723
1281,PH,2009,81.90885763102305,74.65522413342784,1009.4352892054812,5.372809936962958,87.7908325860948,79.76447442394677,,0.0,Philippines,7216.272,2.382238474,17190.8808,1.148,121832.4361,52412.51567,51268.91408,1328.55453,4560.386,2018.57,442.6313913,0.2,-243.7,5490.045,1394.8823,14622.4395,159.4543199,91.703,0.284167997,367.028,2.228153096,817.7945746,172.3362392,1.58594159,0.0,52.15860956,134.1844123,802.2019925,8.747827143,18008.67537,168.2021471,22741.39761,7583.3,6932.469286,280.7223733,37.03032368,88.34681887,51.31649518
1282,PH,2010,82.65157679981715,74.92512212549978,1010.2002081023452,4.917094668993172,89.37068263901374,78.72409131781359,,0.0,Philippines,6853.269,2.528792376,17330.4944,7.632,131131.0091,64216.36958,62020.36516,1406.064798,3443.822,2069.33,600.881811,0.5,1020.0,5450.2,1449.376,14894.2404,159.7049185,93.261,0.284167997,364.223,2.274914524,828.5761926,172.3362392,1.58594159,0.0,51.68990287,134.1844123,813.452175,8.722318815,18159.07059,168.4272373,21775.22883,7217.492,7050.249371,280.9474635,63.90470356,102.7479297,38.84322614
1283,PH,2011,81.62821269497731,74.12244586053747,1009.1187090792733,5.1829890357138355,87.18046197020682,79.1749411825874,,0.0005952712746190917,Philippines,7081.336,2.556253566,18101.6904,3.639,135902.4479,63546.38088,60285.80499,1432.78421,4705.593,1457.4,309.7165437,0.3,725.0,5900.2,2290.984,15340.7994,161.7340636,94.852,0.284167997,360.911,2.354340015,849.707209,172.3362392,1.58594159,0.0,51.35634647,134.1844123,834.9167479,8.802310419,18951.39761,170.536374,23829.32685,7442.247,7170.524156,283.0566003,20.93613804,21.98752584,1.051387807
1284,PH,2012,82.29811085616211,74.29103367467157,,5.241154831719907,88.73166233205332,77.92512643165266,,0.0,Philippines,7283.866,2.647466661,19283.7924,6.815,145163.5755,66934.75959,65629.19123,1504.737958,4191.017,,,10.0,-475.0,6030.2,1452.26,15507.3494,160.7462284,96.471,0.284167997,353.328,2.413878162,852.8907431,172.3362392,1.58594159,0.0,51.35634647,134.1844123,838.1002819,8.687587792,20136.68314,169.4338162,24500.03638,7637.194,7292.915657,281.9540425,9.36413368,39.03384029,29.66970661
1285,PH,2013,82.53568743844993,74.37926818480663,,5.281371493868902,89.09517689755684,77.5947417055521,,0.0,Philippines,,,19157.4,7.163,,,,,4687.0,,,10.0,-10.0,6230.0,1768.97,15825.43,161.2979931,98.113,0.284167997,,,,,,,,,0.0,8.687587792,19157.4,169.9855809,23844.4,,7417.045888,282.5058072,,,
1286,PK,1980,76.40324716008827,59.6646801335285,1007.9414321893966,3.401836925974925,79.64805849081652,61.34898904501052,,,Pakistan,10584.5,1.465686766,15513.56158,8.526,31706.57267,11275.26147,2965.235748,393.9047206,613.1,105.898,172.7254934,1155.96,-1263.907,1434.9976,600.958,11726.129,145.6788665,80.493,0.244356955,55.881,2.829566175,158.1189874,0.698372178,10.17771155,0.0,9.285564304,11.13656824,128.2175155,1.592902681,15671.68057,147.2717692,16285.47894,10640.381,4042.91177,251.0674216,,,
1287,PK,1981,76.26601947630009,59.95351890637954,1007.8882261494251,3.569271065509072,79.46229037134552,62.08168747163146,,,Pakistan,10910.0,1.513191109,16508.915,6.831,34217.97533,8919.626863,3506.297598,410.8786663,304.904,63.933,209.6823918,1295.497,-1702.497,1509.24979,604.343,11765.912,141.2813641,83.28,0.235783916,50.739,2.618242854,132.8470242,1.687741267,1.180098497,0.0,10.67275894,9.488652112,113.1932559,1.359188952,16641.76202,142.640553,16948.35377,10960.739,4242.965135,248.9648483,,,
1288,PK,1982,75.96512501322873,60.34108479838279,1008.8071555636216,3.5935253915370864,79.37078744771598,62.8151304953873,,,Pakistan,11040.2,1.481433518,16355.32233,6.537,36454.97095,8877.418591,3296.452167,422.9752857,361.185,76.297,211.2407769,997.389,-1111.153,1453.976,635.252,12511.802,145.1704085,86.187,0.231462634,59.683,2.67405408,159.5955696,1.615146263,0.742532131,0.0,11.92912126,11.3509276,137.1885978,1.591755112,16514.9179,146.7621636,16877.71805,11099.883,4575.326347,256.1716042,,,
1289,PK,1983,75.33525273525704,59.90167318834195,1008.8055495387316,3.481591530711766,79.39613623763225,63.17015597368397,,,Pakistan,11401.3,1.529007195,17432.66973,6.778,38926.02681,9863.431036,4106.474001,436.390435,396.052,68.98,174.1690485,1028.09,-1715.425,1576.2384,631.821,12929.974,144.9548655,89.2,0.235935024,66.815,2.666014567,178.1297633,1.108894612,1.74096454,0.0,11.69931002,12.49700634,153.301377,1.718625302,17610.79949,146.6734908,18007.96039,11468.115,4670.396082,254.6149543,,,
1290,PK,1984,75.72454447959562,59.1374656206718,1007.4268300265757,3.761681150602237,78.98060481832199,61.45771296691003,,,Pakistan,11350.9,1.399004308,15879.958,5.065,40897.7101,10576.81181,3954.858859,443.0954507,290.827,63.55,218.5147871,1522.84,943.986,1567.4278,671.344,13415.914,145.3511809,92.3,0.236342043,66.134,2.728307897,180.4339145,1.297754157,0.818925178,0.0,12.8844228,12.29522209,155.7330986,1.687249172,16060.39191,147.0384301,16352.51667,11417.034,5074.604306,256.9732987,,,
1291,PK,1985,76.81632234354474,59.95469893673953,1007.0293182458023,3.6924392422755594,80.00055473877296,61.17209256154538,,,Pakistan,11048.8,1.469968936,16241.39278,7.592,44002.71116,11519.89856,3940.620141,460.9061606,982.037,181.73,185.0541273,770.163,-800.877,1466.78,578.64,13607.261,142.5291819,95.47,0.249105774,70.987,2.771949619,196.7723876,2.118146398,0.662621359,0.0,15.67821921,13.85028104,168.6991633,1.767038476,16438.16517,144.2962204,17422.32031,11119.787,5200.763008,250.2936563,,,
1292,PK,1986,75.22035841766052,58.51725725623927,1008.4169064019214,3.531372135551262,78.21712553444077,61.196016794080236,,,Pakistan,11382.0,1.680241608,19124.50998,5.502,46423.58793,11236.35509,5233.473737,470.2980208,1909.22,292.65,153.2824923,1317.52,-3850.026,1700.0524,660.847,13570.336,137.4754181,98.711,0.238406408,79.123,2.562476429,202.7508225,1.957555017,0.310881956,0.0,14.4350312,15.04177551,174.9209273,1.77205101,19327.2608,139.2474692,21238.43836,11461.123,5577.557272,250.5803471,,,
1293,PK,1987,76.75787510355688,58.84808173482029,1008.7738752814045,3.692878893177825,79.94788166093639,59.23171619841477,,,Pakistan,11317.9,1.485191953,16809.254,6.452,49418.99706,11460.1753,5860.948291,484.4429779,377.788,68.674,181.7791989,1270.46,183.022,1504.0072,602.096,14062.288,137.8493511,102.012,0.241004184,79.797,2.704310556,215.7958695,1.164532218,0.597449372,0.0,14.00571715,14.42072636,187.9362678,1.842295689,17025.04987,139.6916467,17404.0024,11397.697,5888.952151,255.356511,,,
1294,PK,1988,77.10193144072417,59.859245863821116,1007.3421975006559,3.5228276584787594,80.88399197766712,60.50191528271703,,,Pakistan,11302.1,1.560931161,17641.80008,7.625,53187.33336,11069.9624,5608.190827,504.94943,602.323,105.948,175.8989778,1212.41,-722.392,1510.965,682.982,14119.01,134.0429309,105.332,0.235861183,77.973,2.660546082,207.4507596,1.690888817,0.00472,0.0,15.07152956,13.39880206,180.6665996,1.715210948,17849.25084,135.7581419,18453.26473,11380.073,5863.948423,249.2666641,619.712666,1685.505143,1065.792477
1295,PK,1989,75.59913002872781,58.01987863972335,1008.2651771547004,3.6575793129213987,78.19493345394693,59.65580099077812,,,Pakistan,11809.7,1.64348883,19409.11003,4.96,55825.30218,11991.22672,6380.701938,513.945758,2170.81,364.528,167.9225727,854.32,-1976.449,1633.2802,700.381,16486.502,151.7800609,108.621,0.238167939,83.504,2.694962183,225.0401221,1.8096,0.239835115,0.0,19.02961832,15.51807023,192.0624366,1.768188809,19634.15015,153.5482498,21806.76975,11893.204,6697.925744,273.103913,430.1471704,997.3301364,567.182966
1296,PK,1990,76.34143382527061,60.899115147463505,1007.7860647450369,3.7953189411509776,79.85365644211846,63.37104441670585,,,Pakistan,11864.1,1.629141444,19328.297,4.459,58314.32174,11571.58204,6452.483162,521.3851468,920.1,404.371,439.4859254,1299.0,567.0,821.0,1660.0,17035.4,152.3125754,111.845,0.238610039,99.481,2.722887826,270.8756039,1.333352896,4.837341313,-0.477458687,17.16345869,20.37658147,229.8315753,2.054911487,19599.1726,154.3674869,20520.60596,11963.581,6792.639633,271.6651827,341.6320801,754.1427613,412.5106812
1297,PK,1991,75.65308189521448,59.30622505945394,1008.2801855752583,3.3434670704041642,78.57291384259146,61.523615789773366,,0.2,Pakistan,11708.1,1.667136427,19519.0,5.417,61265.94064,10715.64044,8611.821486,532.8863238,2059.7,137.342,66.68058455,1357.8,-182.0,765.0,1554.0,17678.2,153.7635905,114.97,0.245660983,92.177,2.867896161,264.3540645,1.635856487,1.766056809,0.491321967,18.57516393,18.1138126,227.5348876,1.979080522,19783.35406,155.742671,21844.68992,11800.277,7017.349145,272.0473116,378.1246397,404.8504397,26.72579997
1298,PK,1992,75.01388152813628,60.26465099956238,1008.8617430003292,3.8519457061605897,77.97959232071277,64.23579248097711,,1.85,Pakistan,11758.2,1.749009202,20565.2,7.57,65987.03143,14020.6788,9802.059665,559.1647439,2418.9,340.065,140.5866303,940.2,-1870.0,820.0,1627.0,17726.9,150.215236,118.01,0.229615385,97.396,2.859491414,278.5030258,2.738163462,1.296638077,0.0,17.43997731,20.00317385,242.5014,2.054922464,20843.70303,152.2701585,23265.34119,11855.596,7376.569647,273.6413952,328.7779688,383.2602127,54.48224394
1299,PK,1993,76.55978505219576,59.308424230485684,1008.2802859621003,4.445073891659136,79.65085926272775,59.55882082953661,,,Pakistan,12192.4,1.794011023,21873.3,2.097,67146.91696,16101.95855,9931.187889,554.7956453,1423.0,475.338,334.0393535,1403.0,-654.0,797.0,1705.0,18441.3,152.3696604,121.03,0.244180981,98.864,3.231690725,319.4978718,1.168161812,1.131534665,0.0,19.36623777,22.87878118,277.28948,2.291080559,22192.79787,154.660741,23616.96603,12291.264,8369.519731,285.8442567,179.8915747,304.2340985,124.3425238
1300,PK,1994,75.8838829606482,59.71142084480983,1008.4288340450817,4.268695952372681,78.96353082358188,62.13438342560048,,0.08,Pakistan,12145.6,1.697330721,20615.1,4.369,69656.47627,14364.66351,10240.11366,561.1936343,2273.1,243.487,107.1167129,1597.0,790.0,919.0,1567.0,19103.2,153.9066402,124.122,0.249047982,102.609,3.485632922,357.6573085,2.333330541,0.882626047,0.0,19.73929398,26.73903656,312.6296824,2.518729012,20972.75731,156.4253693,23248.19064,12248.209,8544.993332,283.9291134,107.0087659,225.0134077,118.0046419
1301,PK,1995,75.48121199469372,59.298480893407934,1008.5618993806382,4.562306493403141,78.28211953228069,62.054974337194786,,0.0,Pakistan,12260.2,1.879169997,23039.0,5.062,73113.25494,14934.9086,9925.19791,574.1262451,2501.6,426.225,170.3809562,1681.6,-840.0,1002.0,1719.0,19802.0,155.4963996,127.347,0.250204415,103.006,3.662385773,377.2477089,1.805475061,1.565278823,0.0,19.74112837,28.17626983,329.570507,2.587972288,23416.24771,158.0843719,25919.65318,12363.206,9226.399483,297.0975337,119.8718738,143.8547226,23.98284887
1302,PK,1996,74.52665434148328,58.42029217853693,1008.0648114248115,4.2837301084417065,77.4495099862163,61.999768438480515,,,Pakistan,12399.7,1.874384058,23241.8,6.599,76656.74827,16965.07877,10123.16179,586.3431796,2521.5,458.471,181.8247075,1981.2,-560.0,1010.0,1718.0,20102.1,153.7598385,130.737,0.250207469,104.256,3.600140271,375.3362241,3.478884647,0.375561411,-0.0833,21.46955228,27.0511805,329.9190647,2.523532472,23617.13622,156.2833709,26142.11511,12503.956,10315.85886,299.774171,19.25328125,74.9826063,55.72932505
1303,PK,1997,72.39899263638146,58.233659369712804,1008.9951727635549,4.056636439391337,75.16948406931041,65.36542309130152,,,Pakistan,12361.8,1.867915676,23090.8,1.703,77434.35127,16322.90699,9461.51466,576.766411,4109.9,494.064,120.2131439,1989.1,-1100.0,999.0,1730.0,20587.6,153.3458467,134.256,0.253333333,112.183,3.190164523,357.8822267,3.824826667,0.20292,0.08436,26.51741333,24.73724,310.24948,2.310879812,23448.68223,155.6567266,27562.40705,12473.983,10143.71208,291.6928684,193.9404688,206.1741104,12.23364164
1304,PK,1998,74.56484670843136,58.93650205959676,1007.9813838274249,3.5270015781112476,77.81618695930904,62.86911195737914,,,Pakistan,12748.4,2.011834348,25647.669,3.494,79409.10865,15405.37516,8919.372511,576.2300349,3243.5,357.789,110.3095422,1928.1,-1690.0,1178.0,1981.0,21223.069,154.0046224,137.808,0.249148302,131.126,3.567586468,467.8033432,2.178054455,21.01615756,0.0,27.2685342,35.79139931,385.9055557,2.800313158,26115.47234,156.8049355,29361.1504,12879.526,10725.87692,293.6315681,16.40625,81.12264259,64.71639259
1305,PK,1999,75.3676093573056,58.908495224888554,1006.953438280133,4.050581634485057,78.22467141895258,61.43326968529545,,,Pakistan,12514.6,2.011962827,25178.91,4.184,82315.58744,14573.26525,8665.142114,582.7198408,1821.7,421.44,231.3443487,2025.1,-310.0,1122.0,2025.0,20827.51,147.4399162,141.261,0.240740741,136.439,3.990111169,544.4067778,5.768148148,29.25144444,0.0,26.60305556,44.23201852,450.0896111,3.186226992,25723.31678,150.6261432,27550.78493,12651.039,10999.5232,288.7349781,445.0865313,468.8791611,23.79262985
1306,PK,2000,75.47371537442685,56.77974410374418,1006.5340859867584,4.167307119686561,77.59346690367073,58.444221419702195,,0.0,Pakistan,12650.4,2.218048441,28059.2,3.906,85822.30391,14245.35996,10052.95139,593.8355677,350.9,152.301,434.0296381,2540.0,-930.0,1078.0,2760.0,21101.7,146.010296,144.522,0.243445609,136.313,4.110034385,560.2511171,4.353050929,21.04222119,0.0,24.69828734,46.53779289,472.3258666,3.268193539,28619.45112,149.2784895,28974.70417,12786.713,11333.20122,288.8516306,14.35564045,26.48748496,12.13184451
1307,PK,2001,76.80447378691429,60.41485438299038,1007.0554125880884,5.831437953433547,80.5198026349015,61.18748855459188,,0.0,Pakistan,12124.3,2.070795015,25106.94,1.967,87523.71738,14553.08549,11277.72723,593.147897,313.8,35.545,113.2727852,2985.0,3480.0,2176.0,2226.0,21513.74,145.7985335,147.558,0.241600371,128.031,3.968257454,508.05997,4.187659226,12.10756098,0.0,25.42119101,41.4453356,433.2735417,2.93629313,25614.99997,148.7348266,25932.98763,12252.331,11075.07225,285.6489269,69.58129284,462.6024967,393.0212038
1308,PK,2002,78.23100953998298,59.771171005735404,1007.2597668035779,6.797099206531684,81.18965070191238,58.00132500004563,,0.0,Pakistan,12016.0,2.075066994,24934.005,3.112,90345.85836,14995.96691,12400.99227,600.6758885,220.7,58.681,265.8858179,3646.0,3550.0,997.0,2242.0,21819.705,145.0710738,150.407,0.241181041,132.676,3.927153969,521.03908,4.744272261,13.75093706,0.0,27.93648236,42.5375826,441.5583503,2.935756649,25455.04408,148.0068305,25680.48835,12148.676,11378.54666,283.1682555,272.5526562,710.0754945,437.5228383
